pos	strand	class	group	depth
42031881	minus	unassigned	Teo	11
42033015	plus	unassigned	B73	5
42032513	plus	unassigned	Teo	36
42033146	minus	nbr	Teo	1
42032600	plus	ppl2	Teo	338
42032345	plus	ppl2	Teo	136
42032124	plus	ppl2	Teo	64
42032566	plus	ppl2	Teo	393
42032601	minus	unassigned	Teo	14
42032755	minus	unassigned	B73	25
42031638	plus	unassigned	B73	2
42031890	plus	unassigned	B73	2
42031848	minus	unassigned	B73	10
42032786	minus	unassigned	Teo	1
42032604	plus	ppl2	B73	52
42032831	minus	nbr	Teo	12
42031831	minus	unassigned	B73	10
42032349	plus	ppl2	B73	14
42031879	minus	unassigned	Teo	10
42032128	plus	ppl2	B73	8
42032797	minus	nbr	Teo	14
42032493	plus	unassigned	Teo	1
42031862	minus	unassigned	Teo	9
42032323	plus	unassigned	Teo	16
42032766	plus	unassigned	B73	780
42033059	plus	unassigned	B73	7
42033141	plus	unassigned	B73	5
42032906	plus	unassigned	Teo	32
42032835	minus	nbr	B73	70
42031813	plus	ppl2	B73	2
42032384	minus	unassigned	B73	16
42033052	minus	nbr	Teo	8
42031764	plus	unassigned	B73	2
42032635	plus	ppl2	Teo	266
42032576	plus	unassigned	B73	3
42032367	plus	unassigned	Teo	17
42032406	plus	unassigned	B73	2
42031904	plus	unassigned	Teo	2
42033388	plus	unassigned	B73	3
42032886	plus	unassigned	Teo	107
42033179	plus	unassigned	Teo	1
42032925	plus	unassigned	B73	27
42033311	minus	nbr	B73	7
42033218	plus	unassigned	B73	5
42032716	plus	unassigned	Teo	153
42032578	minus	unassigned	B73	25
42033261	plus	unassigned	Teo	1
42033277	minus	nbr	B73	11
42033056	minus	nbr	B73	61
42033219	minus	nbr	B73	19
42032561	minus	unassigned	B73	27
42031654	minus	unassigned	B73	6
42032639	plus	ppl2	B73	43
42032592	minus	unassigned	Teo	12
42031681	plus	ppl2	Teo	1
42031685	minus	unassigned	Teo	3
42031574	plus	unassigned	B73	1
42032962	minus	nbr	B73	29
42032741	minus	nbr	B73	167
42031884	plus	unassigned	Teo	2
42032386	plus	unassigned	B73	3
42032904	minus	nbr	B73	23
42032405	minus	unassigned	Teo	9
42031685	plus	ppl2	B73	1
42031627	plus	ppl2	B73	2
42031848	plus	ppl2	B73	3
42032559	minus	unassigned	B73	27
42032969	plus	unassigned	B73	8
42032739	minus	nbr	Teo	18
42032532	plus	unassigned	B73	3
42032542	minus	unassigned	B73	27
42031635	minus	unassigned	B73	4
42033344	plus	unassigned	B73	3
42032842	plus	unassigned	Teo	463
42032573	minus	unassigned	Teo	15
42031666	minus	unassigned	Teo	2
42032736	minus	unassigned	B73	27
42033183	minus	nbr	B73	28
42033346	minus	nbr	B73	4
42033125	minus	nbr	B73	56
42031829	minus	unassigned	B73	10
42032767	minus	unassigned	Teo	1
42032382	plus	ppl2	B73	21
42032161	plus	ppl2	B73	10
42031967	plus	unassigned	B73	2
42032545	plus	ppl2	B73	54
42031812	minus	unassigned	B73	8
42032324	plus	ppl2	B73	12
42032750	minus	unassigned	Teo	1
42032779	plus	unassigned	B73	1066
42032342	plus	unassigned	B73	3
42031840	plus	unassigned	Teo	3
42031843	minus	unassigned	Teo	9
42032609	plus	unassigned	B73	2
42032133	plus	unassigned	Teo	10
42032861	plus	unassigned	B73	1449
42033154	plus	unassigned	B73	6
42032919	plus	unassigned	Teo	13
42032159	plus	ppl2	Teo	93
42032810	minus	nbr	B73	86
42032997	minus	nbr	B73	48
42032776	minus	nbr	B73	167
42032900	minus	nbr	Teo	1
42032717	minus	unassigned	B73	29
42032866	minus	nbr	Teo	3
42032700	minus	unassigned	B73	3
42032808	minus	nbr	Teo	15
42032748	minus	unassigned	Teo	1
42032365	minus	unassigned	B73	12
42031844	plus	ppl2	Teo	10
42032731	minus	unassigned	Teo	1
42031824	minus	unassigned	Teo	8
42032396	minus	unassigned	Teo	8
42031923	plus	unassigned	B73	2
42033198	plus	unassigned	B73	5
42032735	plus	unassigned	B73	349
42033028	plus	unassigned	B73	4
42032526	plus	unassigned	Teo	36
42033252	minus	nbr	B73	13
42033031	minus	nbr	B73	55
42033280	plus	unassigned	B73	1
42033110	plus	unassigned	B73	4
42032672	plus	ppl2	B73	1
42033121	minus	nbr	Teo	1
42033087	minus	nbr	Teo	2
42032320	plus	ppl2	Teo	106
42032541	plus	ppl2	Teo	410
42033029	minus	nbr	Teo	9
42032346	minus	unassigned	B73	15
42032377	minus	unassigned	Teo	9
42032360	minus	unassigned	Teo	34
42031881	plus	ppl2	B73	4
42031660	plus	ppl2	B73	1
42032545	plus	unassigned	B73	3
42032336	plus	unassigned	Teo	18
42032993	minus	nbr	Teo	8
42032772	minus	nbr	Teo	19
42033090	plus	unassigned	B73	8
42032935	minus	nbr	Teo	5
42032714	minus	nbr	Teo	7
42033357	plus	unassigned	B73	3
42032855	plus	unassigned	Teo	407
42032523	minus	unassigned	B73	23
42033230	plus	unassigned	Teo	1
42031879	plus	ppl2	Teo	26
42032554	minus	unassigned	Teo	16
42032171	minus	unassigned	B73	13
42032939	minus	nbr	B73	30
42032718	minus	nbr	B73	142
42031777	plus	unassigned	B73	2
42032146	plus	unassigned	Teo	11
42031607	plus	unassigned	B73	1
42032589	plus	unassigned	B73	3
42033156	minus	nbr	Teo	1
42032610	plus	ppl2	Teo	309
42032152	plus	unassigned	B73	3
42032899	plus	unassigned	Teo	41
42032576	plus	ppl2	Teo	380
42032169	minus	unassigned	B73	13
42032355	plus	ppl2	Teo	160
42032134	plus	ppl2	Teo	81
42032938	plus	unassigned	B73	13
42032535	minus	unassigned	Teo	11
42032462	plus	unassigned	Teo	1
42032729	plus	unassigned	Teo	197
42032152	minus	unassigned	B73	13
42032981	plus	unassigned	Teo	1
42033274	plus	unassigned	Teo	1
42033313	plus	unassigned	B73	3
42032811	plus	unassigned	Teo	462
42032614	plus	ppl2	B73	52
42032841	minus	nbr	Teo	13
42032138	plus	ppl2	B73	9
42032359	plus	ppl2	B73	14
42032729	minus	unassigned	Teo	1
42031587	plus	unassigned	B73	1
42032712	minus	unassigned	Teo	1
42032399	plus	unassigned	B73	2
42031897	plus	unassigned	Teo	2
42031936	plus	unassigned	B73	2
42031805	minus	unassigned	Teo	5
42032748	plus	unassigned	B73	493
42032133	minus	unassigned	B73	14
42032539	plus	unassigned	Teo	35
42032845	minus	nbr	B73	64
42032791	plus	unassigned	Teo	472
42033123	plus	unassigned	B73	3
42032621	plus	unassigned	Teo	26
42031823	plus	ppl2	B73	2
42032164	minus	unassigned	Teo	35
42031789	plus	ppl2	B73	2
42033062	minus	nbr	Teo	7
42032327	minus	unassigned	B73	14
42032358	minus	unassigned	Teo	33
42032341	minus	unassigned	Teo	36
42033321	minus	nbr	B73	4
42033100	minus	nbr	B73	59
42033287	minus	nbr	B73	11
42033066	minus	nbr	B73	57
42032520	plus	ppl2	B73	46
42032355	plus	unassigned	B73	3
42031853	plus	unassigned	Teo	3
42032874	plus	unassigned	B73	1003
42033167	plus	unassigned	B73	4
42032704	plus	unassigned	B73	84
42031691	plus	ppl2	Teo	1
42032518	plus	ppl2	Teo	377
42032972	minus	nbr	B73	38
42032751	minus	nbr	B73	171
42032339	minus	unassigned	Teo	36
42032672	minus	unassigned	B73	3
42032322	minus	unassigned	Teo	34
42031695	plus	ppl2	B73	2
42031872	plus	unassigned	B73	4
42031796	minus	unassigned	Teo	4
42032749	minus	nbr	Teo	19
42032165	plus	unassigned	B73	3
42031702	plus	unassigned	B73	1
42032475	plus	unassigned	Teo	1
42032516	minus	unassigned	Teo	10
42032830	plus	unassigned	B73	1580
42033193	minus	nbr	B73	25
42032653	minus	unassigned	B73	5
42032392	plus	ppl2	B73	20
42032171	plus	ppl2	B73	10
42033004	minus	nbr	Teo	8
42032645	plus	ppl2	Teo	261
42031746	plus	unassigned	B73	2
42032169	plus	ppl2	Teo	104
42032847	minus	unassigned	B73	1
42032558	plus	unassigned	B73	3
42032830	minus	unassigned	B73	4
42032121	plus	unassigned	B73	1
42032114	minus	unassigned	B73	12
42032349	plus	unassigned	Teo	18
42032868	plus	unassigned	Teo	276
42032640	plus	unassigned	B73	3
42033229	minus	nbr	B73	19
42033008	minus	nbr	B73	49
42032907	plus	unassigned	B73	90
42032145	minus	unassigned	Teo	36
42032910	minus	nbr	Teo	2
42032950	plus	unassigned	Teo	6
42032649	plus	ppl2	B73	42
42033243	plus	unassigned	Teo	1
42032876	minus	nbr	Teo	2
42031854	plus	ppl2	Teo	19
42032914	minus	nbr	B73	30
42032828	minus	unassigned	B73	4
42032368	plus	unassigned	B73	3
42031866	plus	unassigned	Teo	3
42032811	minus	unassigned	B73	10
42032159	plus	unassigned	Teo	10
42031637	plus	ppl2	B73	2
42031858	plus	ppl2	B73	3
42031904	minus	unassigned	B73	10
42032126	minus	unassigned	Teo	34
42032508	plus	unassigned	Teo	1
42033131	minus	nbr	Teo	1
42032760	plus	unassigned	Teo	346
42031552	minus	unassigned	B73	1
42032514	plus	unassigned	B73	3
42032490	minus	unassigned	Teo	1
42033097	minus	nbr	Teo	1
42032551	plus	ppl2	Teo	410
42032330	plus	ppl2	Teo	107
42033326	plus	unassigned	B73	3
42032824	plus	unassigned	Teo	493
42033356	minus	nbr	B73	4
42033135	minus	nbr	B73	57
42032113	plus	ppl2	B73	4
42032555	plus	ppl2	B73	55
42032334	plus	ppl2	B73	11
42032782	minus	nbr	Teo	18
42031682	plus	unassigned	B73	2
42031949	plus	unassigned	B73	2
42032488	minus	unassigned	Teo	1
42031533	minus	unassigned	B73	1
42032471	minus	unassigned	Teo	1
42032324	plus	unassigned	B73	3
42031822	plus	unassigned	Teo	2
42032115	plus	unassigned	Teo	3
42032843	plus	unassigned	B73	1642
42033136	plus	unassigned	B73	5
42032820	minus	nbr	B73	72
42032634	plus	unassigned	Teo	25
42032786	minus	nbr	B73	162
42032634	minus	unassigned	B73	16
42032818	minus	nbr	Teo	13
42031759	plus	unassigned	B73	2
42031841	plus	unassigned	B73	4
42032134	plus	unassigned	B73	3
42031905	plus	unassigned	B73	2
42033262	minus	nbr	B73	12
42033041	minus	nbr	B73	56
42033204	minus	nbr	B73	21
42032887	plus	unassigned	B73	367
42032717	plus	unassigned	B73	234
42032403	plus	ppl2	B73	19
42032624	plus	ppl2	B73	47
42033262	plus	unassigned	B73	3
42032615	minus	unassigned	B73	18
42033039	minus	nbr	Teo	9
42032646	minus	unassigned	Teo	13
42032809	minus	unassigned	B73	10
42031670	plus	ppl2	B73	1
42031885	plus	unassigned	B73	2
42031891	plus	ppl2	B73	4
42032945	minus	nbr	Teo	6
42032724	minus	nbr	Teo	15
42032697	plus	unassigned	B73	6
42032488	plus	unassigned	Teo	1
42032527	plus	unassigned	B73	3
42032107	minus	unassigned	Teo	31
42032318	plus	unassigned	Teo	16
42033072	plus	unassigned	B73	7
42032570	plus	unassigned	Teo	30
42033339	plus	unassigned	B73	3
42032837	plus	unassigned	Teo	478
42031889	plus	ppl2	Teo	29
42032400	plus	unassigned	Teo	17
42033212	plus	unassigned	Teo	1
42032949	minus	nbr	B73	33
42032728	minus	nbr	B73	160
42033331	minus	nbr	B73	4
42032530	plus	ppl2	B73	50
42031695	plus	unassigned	B73	2
42031835	plus	unassigned	Teo	2
42032620	plus	ppl2	Teo	282
42032421	minus	unassigned	B73	3
42032128	plus	unassigned	Teo	10
42032469	minus	unassigned	Teo	1
42032380	plus	unassigned	Teo	17
42032144	plus	ppl2	Teo	78
42032586	plus	ppl2	Teo	354
42032365	plus	ppl2	Teo	171
42031514	minus	unassigned	B73	1
42032528	plus	ppl2	Teo	414
42032086	minus	unassigned	B73	3
42033192	plus	unassigned	Teo	1
42031895	minus	unassigned	B73	10
42032963	plus	unassigned	Teo	3
42033256	plus	unassigned	Teo	1
42032851	minus	nbr	Teo	8
42032369	plus	ppl2	B73	18
42032148	plus	ppl2	B73	10
42031795	plus	ppl2	Teo	1
42032419	minus	unassigned	B73	3
42031569	plus	unassigned	B73	1
42032402	minus	unassigned	B73	19
42032783	minus	unassigned	B73	25
42031879	plus	unassigned	Teo	2
42031651	plus	unassigned	B73	2
42031918	plus	unassigned	B73	2
42032855	minus	nbr	B73	43
42031876	minus	unassigned	B73	6
42032098	minus	unassigned	Teo	1
42031833	plus	ppl2	B73	3
42032982	plus	unassigned	B73	6
42033275	plus	unassigned	B73	1
42032773	plus	unassigned	Teo	384
42031799	plus	ppl2	B73	2
42032812	plus	unassigned	B73	1430
42031890	minus	unassigned	Teo	23
42033105	plus	unassigned	B73	6
42032603	plus	unassigned	Teo	27
42033072	minus	nbr	Teo	6
42032627	minus	unassigned	Teo	14
42032655	plus	ppl2	Teo	1
42032610	minus	unassigned	Teo	13
42032764	minus	unassigned	B73	25
42033110	minus	nbr	B73	58
42031857	minus	unassigned	B73	5
42033297	minus	nbr	B73	9
42033076	minus	nbr	B73	63
42033239	minus	nbr	B73	14
42033018	minus	nbr	B73	49
42032920	minus	nbr	Teo	3
42031888	minus	unassigned	Teo	23
42032659	plus	ppl2	B73	9
42032337	plus	unassigned	B73	3
42033108	minus	nbr	Teo	1
42032856	plus	unassigned	B73	1533
42033149	plus	unassigned	B73	5
42032647	plus	unassigned	Teo	21
42032608	minus	unassigned	Teo	14
42033231	plus	unassigned	B73	5
42032982	minus	nbr	B73	38
42032761	minus	nbr	B73	168
42032924	minus	nbr	B73	31
42031902	plus	ppl2	B73	5
42031699	minus	unassigned	B73	8
42031682	minus	unassigned	B73	7
42031868	plus	ppl2	B73	4
42031647	plus	ppl2	B73	1
42032759	minus	nbr	Teo	17
42031854	plus	unassigned	B73	4
42032147	plus	unassigned	B73	3
42032561	plus	ppl2	Teo	394
42032340	plus	ppl2	Teo	127
42032976	plus	unassigned	Teo	1
42033269	plus	unassigned	Teo	1
42033041	plus	unassigned	B73	4
42032806	plus	unassigned	Teo	467
42033400	minus	nbr	B73	1
42032587	minus	unassigned	B73	22
42033366	minus	nbr	B73	4
42033145	minus	nbr	B73	45
42032570	minus	unassigned	B73	27
42032344	plus	ppl2	B73	14
42032123	plus	ppl2	B73	7
42032565	plus	ppl2	B73	55
42031663	minus	unassigned	B73	6
42033014	minus	nbr	Teo	8
42031694	minus	unassigned	Teo	3
42031898	plus	unassigned	B73	2
42032830	minus	nbr	B73	68
42032796	minus	nbr	B73	90
42031980	plus	unassigned	B73	1
42031810	plus	unassigned	B73	3
42031840	minus	unassigned	B73	10
42032103	plus	unassigned	B73	1
42032792	plus	unassigned	B73	1323
42032568	minus	unassigned	B73	28
42033085	plus	unassigned	B73	8
42032583	plus	unassigned	Teo	30
42032886	minus	nbr	Teo	2
42032622	plus	unassigned	B73	2
42031871	minus	unassigned	Teo	10
42032828	minus	nbr	Teo	12
42032413	plus	unassigned	Teo	1
42032599	minus	unassigned	Teo	12
42031864	plus	ppl2	Teo	23
42032932	plus	unassigned	Teo	6
42031806	plus	ppl2	Teo	4
42033225	plus	unassigned	Teo	1
42032745	minus	unassigned	B73	27
42033272	minus	nbr	B73	13
42033051	minus	nbr	B73	61
42031790	plus	unassigned	B73	3
42031838	minus	unassigned	B73	10
42032776	minus	unassigned	Teo	1
42031821	minus	unassigned	B73	9
42032393	minus	unassigned	B73	17
42031848	plus	unassigned	Teo	3
42031620	plus	unassigned	B73	1
42031869	minus	unassigned	Teo	10
42033141	minus	nbr	Teo	1
42032869	plus	unassigned	B73	1120
42032393	plus	unassigned	Teo	17
42031852	minus	unassigned	Teo	9
42033049	minus	nbr	Teo	8
42033244	plus	unassigned	B73	3
42032742	plus	unassigned	Teo	227
42033308	plus	unassigned	B73	3
42033308	minus	nbr	B73	8
42031680	plus	ppl2	B73	1
42032726	minus	unassigned	B73	27
42032792	minus	nbr	Teo	14
42032955	minus	nbr	Teo	7
42032734	minus	nbr	Teo	16
42031819	minus	unassigned	B73	9
42032757	minus	unassigned	Teo	1
42031802	minus	unassigned	B73	8
42032374	minus	unassigned	B73	13
42032740	minus	unassigned	Teo	1
42031664	plus	unassigned	B73	2
42031899	plus	ppl2	Teo	46
42031678	plus	ppl2	Teo	1
42031833	minus	unassigned	Teo	9
42031804	plus	unassigned	Teo	2
42032995	plus	unassigned	B73	6
42032786	plus	unassigned	Teo	463
42032959	minus	nbr	B73	31
42032738	minus	nbr	B73	166
42032825	plus	unassigned	B73	1561
42033118	plus	unassigned	B73	3
42032616	plus	unassigned	Teo	27
42033370	plus	unassigned	B73	3
42033161	plus	unassigned	Teo	1
42033200	plus	unassigned	B73	5
42032551	minus	unassigned	B73	27
42031644	minus	unassigned	B73	6
42032582	minus	unassigned	Teo	13
42031675	minus	unassigned	Teo	2
42032630	plus	ppl2	Teo	272
42032375	plus	ppl2	Teo	179
42032154	plus	ppl2	Teo	87
42032596	plus	ppl2	Teo	343
42031993	plus	unassigned	B73	1
42031823	plus	unassigned	B73	3
42032116	plus	unassigned	B73	1
42033214	minus	nbr	B73	21
42033098	plus	unassigned	B73	8
42032596	plus	unassigned	Teo	29
42032634	plus	ppl2	B73	43
42033180	plus	unassigned	B73	5
42032861	minus	nbr	Teo	5
42032549	minus	unassigned	B73	27
42033238	plus	unassigned	Teo	1
42033010	plus	unassigned	B73	5
42032379	plus	ppl2	B73	21
42032158	plus	ppl2	B73	10
42032532	minus	unassigned	B73	22
42032951	plus	unassigned	B73	8
42031625	minus	unassigned	B73	1
42032563	minus	unassigned	Teo	16
42032865	minus	nbr	B73	30
42031843	plus	ppl2	B73	3
42031867	plus	unassigned	B73	4
42033082	minus	nbr	Teo	2
42032513	minus	unassigned	B73	16
42032761	plus	unassigned	B73	723
42033054	plus	unassigned	B73	7
42032544	minus	unassigned	Teo	15
42032552	plus	unassigned	Teo	33
42032819	plus	unassigned	Teo	490
42032161	minus	unassigned	B73	13
42032901	plus	unassigned	Teo	39
42033341	minus	nbr	B73	4
42033120	minus	nbr	B73	54
42033086	minus	nbr	B73	67
42032540	plus	ppl2	B73	52
42032707	minus	unassigned	B73	30
42032738	minus	unassigned	Teo	1
42031677	plus	unassigned	B73	2
42032355	minus	unassigned	B73	16
42033118	minus	nbr	Teo	1
42032721	minus	unassigned	Teo	1
42032538	plus	ppl2	Teo	411
42032386	minus	unassigned	Teo	8
42032317	plus	ppl2	Teo	99
42031814	minus	unassigned	Teo	7
42031817	plus	unassigned	Teo	2
42032319	plus	unassigned	B73	3
42032799	plus	unassigned	Teo	466
42032571	plus	unassigned	B73	3
42032362	plus	unassigned	Teo	18
42032629	plus	unassigned	Teo	26
42032992	minus	nbr	B73	42
42032771	minus	nbr	B73	166
42032881	plus	unassigned	Teo	142
42033174	plus	unassigned	Teo	1
42032635	plus	unassigned	B73	3
42032945	plus	unassigned	Teo	6
42032803	minus	nbr	Teo	14
42032769	minus	nbr	Teo	19
42032719	minus	unassigned	Teo	1
42032336	minus	unassigned	B73	16
42032702	minus	unassigned	Teo	1
42032367	minus	unassigned	Teo	10
42032350	minus	unassigned	Teo	35
42032807	minus	nbr	B73	86
42031793	minus	unassigned	B73	8
42031633	plus	unassigned	B73	1
42032964	plus	unassigned	B73	5
42033257	plus	unassigned	B73	3
42032755	plus	unassigned	Teo	299
42033024	minus	nbr	Teo	9
42032665	plus	ppl2	Teo	1
42032317	minus	unassigned	B73	13
42032698	minus	unassigned	B73	2
42032348	minus	unassigned	Teo	35
42032681	minus	unassigned	B73	3
42033249	minus	nbr	B73	13
42033028	minus	nbr	B73	56
42032930	minus	nbr	Teo	5
42032669	plus	ppl2	B73	2
42031962	plus	unassigned	B73	2
42032896	minus	nbr	Teo	1
42031874	plus	ppl2	Teo	26
42032565	plus	unassigned	Teo	30
42032159	minus	unassigned	B73	13
42032838	plus	unassigned	B73	1614
42032525	minus	unassigned	Teo	11
42032401	plus	unassigned	B73	2
42032142	minus	unassigned	B73	15
42033383	plus	unassigned	B73	3
42032934	minus	nbr	B73	30
42032713	minus	nbr	B73	54
42032920	plus	unassigned	B73	29
42033213	plus	unassigned	B73	5
42032711	plus	unassigned	Teo	123
42032173	minus	unassigned	Teo	35
42031878	plus	ppl2	B73	5
42031657	plus	ppl2	B73	1
42033151	minus	nbr	Teo	1
42032350	plus	ppl2	Teo	138
42032571	plus	ppl2	Teo	383
42031797	plus	unassigned	Teo	2
42031836	plus	unassigned	B73	3
42032129	plus	unassigned	B73	2
42032381	plus	unassigned	B73	3
42032648	plus	unassigned	B73	3
42032506	minus	unassigned	Teo	1
42032172	plus	unassigned	Teo	10
42032123	minus	unassigned	B73	13
42033193	plus	unassigned	B73	5
42032958	plus	unassigned	Teo	3
42032730	plus	unassigned	B73	324
42033376	minus	nbr	B73	3
42033155	minus	nbr	B73	40
42033023	plus	unassigned	B73	5
42032521	plus	unassigned	Teo	36
42032154	minus	unassigned	Teo	36
42033318	minus	nbr	B73	4
42032575	plus	ppl2	B73	54
42032354	plus	ppl2	B73	14
42032133	plus	ppl2	B73	8
42032517	plus	ppl2	B73	43
42032607	plus	ppl2	Teo	313
42032840	minus	nbr	B73	67
42031646	plus	unassigned	B73	2
42032331	minus	unassigned	Teo	35
42032837	minus	unassigned	B73	4
42032969	minus	nbr	B73	37
42032748	minus	nbr	B73	170
42032820	minus	unassigned	B73	6
42032331	plus	unassigned	Teo	17
42032838	minus	nbr	Teo	13
42032774	plus	unassigned	B73	858
42033067	plus	unassigned	B73	7
42031816	plus	ppl2	Teo	4
42032604	plus	unassigned	B73	2
42032914	plus	unassigned	Teo	20
42033207	plus	unassigned	Teo	1
42032679	minus	unassigned	B73	3
42032329	minus	unassigned	Teo	35
42032662	minus	unassigned	B73	3
42033282	minus	nbr	B73	11
42033061	minus	nbr	B73	59
42032312	minus	unassigned	Teo	1
42033224	minus	nbr	B73	19
42033003	minus	nbr	B73	48
42032644	plus	ppl2	B73	43
42031772	plus	unassigned	B73	2
42032168	plus	ppl2	B73	10
42032389	plus	ppl2	B73	20
42031602	plus	unassigned	B73	1
42033059	minus	nbr	Teo	7
42032584	plus	unassigned	B73	3
42032513	plus	ppl2	Teo	211
42032375	plus	unassigned	Teo	17
42031912	plus	unassigned	Teo	1
42033396	plus	unassigned	B73	3
42032894	plus	unassigned	Teo	64
42033187	plus	unassigned	Teo	1
42032933	plus	unassigned	B73	13
42033226	plus	unassigned	B73	5
42032724	plus	unassigned	Teo	191
42032875	minus	nbr	B73	22
42031690	plus	ppl2	B73	1
42031632	plus	ppl2	B73	2
42031853	plus	ppl2	B73	3
42032643	minus	unassigned	B73	13
42032965	minus	nbr	Teo	7
42032744	minus	nbr	Teo	18
42032907	minus	nbr	Teo	1
42031501	plus	ppl2	Teo	1
42031582	plus	unassigned	B73	1
42031688	plus	ppl2	Teo	1
42031892	plus	unassigned	Teo	2
42032104	minus	unassigned	B73	3
42033351	minus	nbr	B73	4
42033130	minus	nbr	B73	57
42032977	plus	unassigned	B73	8
42032768	plus	unassigned	Teo	362
42032540	plus	unassigned	B73	3
42032807	plus	unassigned	B73	1402
42032135	minus	unassigned	Teo	33
42032550	plus	ppl2	B73	55
42033352	plus	unassigned	B73	3
42032850	plus	unassigned	Teo	440
42032624	minus	unassigned	B73	18
42032640	plus	ppl2	Teo	264
42033128	minus	nbr	Teo	1
42032385	plus	ppl2	Teo	185
42032164	plus	ppl2	Teo	92
42032106	plus	ppl2	Teo	52
42032548	plus	ppl2	Teo	408
42032327	plus	ppl2	Teo	112
42032781	minus	nbr	B73	164
42032818	minus	unassigned	B73	8
42031975	plus	unassigned	B73	2
42032801	minus	unassigned	B73	10
42031805	plus	unassigned	B73	3
42032871	minus	nbr	Teo	2
42032787	plus	unassigned	B73	1256
42032813	minus	nbr	Teo	15
42032578	plus	unassigned	Teo	30
42032350	plus	unassigned	B73	3
42032617	plus	unassigned	B73	2
42032141	plus	unassigned	Teo	10
42032116	minus	unassigned	Teo	31
42032408	plus	unassigned	Teo	16
42032779	minus	nbr	Teo	19
42033162	plus	unassigned	B73	4
42032497	minus	unassigned	Teo	1
42032927	plus	unassigned	Teo	6
42031542	minus	unassigned	B73	1
42032480	minus	unassigned	Teo	1
42032817	minus	nbr	B73	68
42033092	minus	nbr	Teo	1
42031849	plus	unassigned	B73	4
42033034	minus	nbr	Teo	9
42032478	minus	unassigned	Teo	1
42032394	plus	unassigned	B73	2
42031906	minus	unassigned	Teo	26
